price,kilometer,engine,max_power,max_torque,length,width,height,seating_capacity,fuel_tank_capacity,car_age,fuel_type_CNG + CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_Hybrid,fuel_type_LPG,fuel_type_Petrol,fuel_type_Petrol + CNG,fuel_type_Petrol + LPG,transmission_Manual,owner_First,owner_Fourth,owner_Second,owner_Third,owner_UnRegistered Car,seller_type_Corporate,seller_type_Individual,drivetrain_FWD,drivetrain_RWD
1450000,33000,1968.0,177.0,380.0,4915.0,1874.0,1455.0,5.0,65.0,11,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
600000,83000,2179.0,120.0,290.0,4430.0,1817.0,1975.0,8.0,60.0,11,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
1675000,211000,2982.0,169.0,343.0,4705.0,1840.0,1850.0,7.0,80.0,11,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
575000,67000,1197.0,82.0,115.0,3985.0,1734.0,1505.0,5.0,45.0,10,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
699000,75000,1498.0,99.0,205.0,3999.0,1765.0,1708.0,5.0,52.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
2450000,48600,2967.0,241.0,550.0,5089.0,1983.0,1737.0,6.0,100.0,11,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2775000,48000,2143.0,204.0,500.0,4686.0,1810.0,1442.0,5.0,66.0,9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
430000,5790,998.0,67.0,90.0,3565.0,1520.0,1564.0,5.0,27.0,5,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1165000,32000,2179.0,120.0,280.0,4456.0,1820.0,1995.0,7.0,60.0,7,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
1780000,65433,1956.0,169.0,350.0,4655.0,1835.0,1760.0,5.0,60.0,5,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
295000,87230,1248.0,75.0,190.0,3760.0,1690.0,1530.0,5.0,43.0,14,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
495000,38258,1248.0,74.0,190.0,3840.0,1735.0,1530.0,5.0,37.0,8,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
975000,56881,1497.0,117.0,145.0,4440.0,1695.0,1495.0,5.0,40.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
645000,76000,2494.0,102.0,200.0,4555.0,1770.0,1755.0,7.0,55.0,12,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
425000,72000,1461.0,108.0,248.0,4315.0,1822.0,1695.0,5.0,50.0,11,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
1350000,72000,1968.0,174.0,380.0,4385.0,1831.0,1608.0,5.0,64.0,13,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3200000,60514,2987.0,234.0,535.0,4781.0,1911.0,1774.0,5.0,95.0,11,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1250000,71141,1984.0,150.0,350.0,4370.0,1783.0,1458.0,5.0,60.0,12,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
5600000,40937,2993.0,258.0,560.0,4899.0,2094.0,1464.0,5.0,65.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
560000,37000,1248.0,74.0,190.0,3995.0,1695.0,1555.0,5.0,42.0,12,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1221000,46000,2179.0,120.0,280.0,4456.0,1820.0,1995.0,7.0,60.0,6,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
295000,70200,1497.0,118.0,146.0,4420.0,1695.0,1480.0,5.0,42.0,16,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
1300000,64800,1796.0,186.0,285.0,4596.0,1770.0,1447.0,5.0,66.0,13,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
950000,73000,1582.0,126.0,265.0,4270.0,1780.0,1630.0,5.0,60.0,9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1350000,72000,2987.0,231.0,540.0,4868.0,1854.0,1471.0,5.0,80.0,13,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2682000,76345,2997.0,254.0,619.0,4804.0,2141.0,1796.0,5.0,70.0,10,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
286000,40564,796.0,47.0,69.0,3395.0,1490.0,1475.0,5.0,35.0,8,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
340000,98500,1336.0,89.0,219.744,3995.0,1710.0,1505.0,5.0,45.0,12,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1125000,46807,999.0,109.0,175.0,4413.0,1699.0,1466.0,5.0,55.0,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
580000,81000,1198.0,108.0,170.0,3994.0,1811.0,1607.0,5.0,44.0,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
495000,13716,1197.0,85.0,114.0,3995.0,1695.0,1555.0,5.0,42.0,10,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
550000,89000,1248.0,74.0,190.0,3995.0,1695.0,1555.0,5.0,42.0,11,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1485000,13000,1493.0,113.0,250.0,3995.0,1790.0,1647.0,5.0,45.0,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
885000,38000,1598.0,104.0,153.0,4413.0,1699.0,1466.0,5.0,55.0,7,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
3650000,25500,4163.0,444.0,430.0,4649.0,1860.0,1366.0,5.0,64.0,13,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
715000,17000,1197.0,82.0,114.0,3805.0,1680.0,1520.0,5.0,37.0,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
2485000,44724,3496.0,272.0,350.0,5157.0,2183.0,1659.0,7.0,80.0,13,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2250000,24549,2393.0,148.0,343.0,4735.0,1830.0,1795.0,7.0,55.0,5,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
1050000,97000,1582.0,126.0,265.0,4270.0,1780.0,1630.0,5.0,60.0,8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
3600000,7800,2755.0,174.0,450.0,4795.0,1855.0,1835.0,7.0,80.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
295000,78000,1497.0,118.0,146.0,4420.0,1695.0,1480.0,5.0,42.0,15,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False
375000,55000,799.0,53.0,72.0,3679.0,1579.0,1478.0,5.0,28.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
7200000,20000,1984.0,180.0,320.0,4915.0,1874.0,1455.0,5.0,75.0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
2395000,13594,1956.0,168.0,350.0,4661.0,1894.0,1786.0,6.0,50.0,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1775000,75000,1968.0,177.0,380.0,4915.0,1874.0,1455.0,5.0,65.0,11,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
275000,65000,1248.0,75.0,190.0,3715.0,1680.0,1620.0,5.0,43.0,14,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
325000,43037,1198.0,87.0,109.0,3610.0,1680.0,1500.0,5.0,35.0,11,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
425000,26000,1248.0,74.0,190.0,3850.0,1695.0,1530.0,5.0,42.0,12,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1475000,78000,2179.0,140.0,320.0,4456.0,1820.0,1995.0,7.0,60.0,5,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
1580000,115000,2755.0,172.0,360.0,4735.0,1830.0,1795.0,7.0,55.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
869000,8700,1199.0,89.0,110.0,3995.0,1695.0,1501.0,5.0,35.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
5850000,31000,2143.0,201.0,500.0,4819.0,2141.0,1796.0,5.0,93.0,6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1900000,41736,1956.0,171.0,350.0,4395.0,1818.0,1640.0,5.0,60.0,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
9000000,40000,2979.0,275.0,600.0,5005.0,1981.0,1693.0,5.0,80.0,8,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
3550000,55000,2755.0,174.0,450.0,4795.0,1855.0,1835.0,7.0,80.0,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
3500000,160000,4806.0,500.0,700.0,4846.0,1939.0,1702.0,5.0,100.0,11,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2425000,11000,2393.0,148.0,360.0,4735.0,1830.0,1795.0,7.0,55.0,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
750000,117000,2982.0,171.0,343.0,4695.0,1840.0,1850.0,7.0,80.0,14,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
2200000,95000,2967.0,241.0,550.0,5089.0,1983.0,1737.0,7.0,100.0,11,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
520000,76000,998.0,58.0,78.0,3655.0,1620.0,1675.0,5.0,60.0,6,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
390000,18000,998.0,67.0,90.0,3545.0,1490.0,1475.0,5.0,35.0,7,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
540000,38000,1373.0,91.0,130.0,4490.0,1730.0,1485.0,5.0,43.0,10,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
699000,43000,1248.0,74.0,190.0,3840.0,1735.0,1530.0,5.0,37.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
484999,107000,1582.0,126.0,260.0,4370.0,1700.0,1475.0,5.0,43.0,12,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
7500000,13000,2996.0,362.0,520.0,4702.0,1810.0,1434.0,4.0,66.0,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
850000,85000,2143.0,203.0,500.0,4868.0,1854.0,1471.0,5.0,90.0,14,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
1085000,8922,1198.0,108.0,170.0,3994.0,1811.0,1607.0,5.0,44.0,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
319000,47800,796.0,47.0,69.0,3395.0,1490.0,1475.0,5.0,35.0,12,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
549000,143000,2179.0,140.0,330.0,4585.0,1890.0,1785.0,7.0,70.0,13,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
1725000,68758,1956.0,138.0,350.0,4598.0,1894.0,1706.0,5.0,50.0,6,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
475000,72000,1498.0,99.0,200.0,4386.0,1683.0,1603.0,7.0,42.0,10,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
890000,7500,1199.0,84.0,113.0,3827.0,1742.0,1615.0,5.0,37.0,3,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
235000,37000,998.0,68.0,90.0,3539.0,1495.0,1700.0,5.0,35.0,13,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
445000,22402,1197.0,81.0,114.0,3765.0,1660.0,1520.0,5.0,43.0,9,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1060000,12382,1497.0,117.0,145.0,4440.0,1695.0,1495.0,5.0,40.0,6,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False
690000,61000,1248.0,74.0,190.0,3995.0,1745.0,1500.0,5.0,37.0,8,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
4200000,90868,1999.0,177.0,430.0,4731.0,2071.0,1651.0,5.0,82.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
12500000,22010,1997.0,296.0,400.0,4879.0,2073.0,1803.0,5.0,104.0,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1750000,72000,2982.0,169.0,343.0,4705.0,1840.0,1850.0,7.0,80.0,10,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
395000,75500,999.0,67.0,91.0,3679.0,1579.0,1478.0,5.0,28.0,7,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
2790000,25000,1995.0,188.0,400.0,4439.0,1821.0,1612.0,5.0,51.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
2475000,38000,1968.0,184.0,380.0,4385.0,1831.0,1608.0,5.0,64.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
145000,39586,1061.0,67.0,84.0,3520.0,1475.0,1690.0,5.0,35.0,16,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
750000,33647,1197.0,82.0,115.0,3985.0,1734.0,1505.0,5.0,40.0,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
950000,86000,2179.0,138.0,330.0,4585.0,1890.0,1785.0,7.0,70.0,9,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
569000,57847,1197.0,81.0,114.0,3765.0,1660.0,1520.0,5.0,43.0,7,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
470000,74000,1197.0,83.0,115.0,3995.0,1695.0,1555.0,5.0,42.0,9,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
5350000,58000,2967.0,245.0,550.0,4846.0,2155.0,1705.0,5.0,85.0,10,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
450000,85000,1461.0,84.0,200.0,4331.0,1822.0,1671.0,5.0,50.0,11,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
299000,26000,999.0,67.0,91.0,3679.0,1579.0,1478.0,5.0,28.0,9,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1875000,18000,1353.0,138.0,242.0,4300.0,1790.0,1635.0,5.0,50.0,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
1825000,11000,2184.0,130.0,300.0,3985.0,1820.0,1844.0,4.0,57.0,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4459000,57300,2179.0,148.0,400.0,4600.0,2069.0,1724.0,7.0,65.0,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1195000,74000,2497.0,177.0,400.0,4841.0,1846.0,1468.0,5.0,70.0,15,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
790000,25000,1197.0,82.0,113.0,3995.0,1745.0,1510.0,5.0,37.0,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
1095000,39000,1591.0,122.0,154.0,4270.0,1780.0,1630.0,5.0,60.0,8,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
1950000,45000,2393.0,148.0,343.0,4735.0,1830.0,1795.0,7.0,55.0,5,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
525000,80852,1198.0,103.0,175.0,3970.0,1682.0,1453.0,5.0,45.0,10,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
